,id,story,query,text_query,target,text_target,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,syn_story,node_mapping,task_split
10,3ce9c2fe-ae47-4e40-8a7b-2512270bfc71,[Scott] has a daughter called [Debra].  [Linda] is [Debra]'s daughter. ,"('Scott', 'Linda')","For [Scott], who is [Linda] ? ",granddaughter,['[Scott] has a granddaughter who is [Linda]. '],[Scott] has a daughter called [Debra].  [Linda] is [Debra]'s daughter. ,"[{('Scott', 'granddaughter', 'Linda'): [('Scott', 'daughter', 'Debra'), ('Debra', 'daughter', 'Linda')]}]",daughter-daughter,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'daughter']","(0, 2)","Scott:male,Debra:female,Linda:female",,"{0: 0, 2: 1, 7: 2}",train
11,cdc4a580-5177-480e-a192-20e359398ba4,[Robert] is a son of [Grisel].  [Kenneth] is [Robert]'s brother. ,"('Grisel', 'Kenneth')",How are [Grisel] and [Kenneth] related to each other ? ,son,['[Grisel] has a son called [Kenneth]. '],[Robert] is a son of [Grisel].  [Kenneth] is [Robert]'s brother. ,"[{('Grisel', 'son', 'Kenneth'): [('Grisel', 'son', 'Robert'), ('Robert', 'brother', 'Kenneth')]}]",son-brother,task_1.2,"[(0, 1), (1, 2)]","['son', 'brother']","(0, 2)","Grisel:female,Robert:male,Kenneth:male",,"{21: 0, 22: 1, 24: 2}",train
12,b98a76ac-6cae-45f6-a9a7-cb0dabf2fc92,[Timothy] is [Debra]'s brother.  [Debra] is [Antonio]'s mother. ,"('Antonio', 'Timothy')",How is [Antonio] related to [Timothy] ? ,uncle,"[""[Timothy] is [Antonio]'s uncle. ""]",[Debra] is [Antonio]'s mother.  [Timothy] is [Debra]'s brother. ,"[{('Antonio', 'uncle', 'Timothy'): [('Antonio', 'mother', 'Debra'), ('Debra', 'brother', 'Timothy')]}]",mother-brother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'brother']","(0, 2)","Antonio:male,Debra:female,Timothy:male",,"{10: 0, 2: 1, 3: 2}",train
13,43971630-7c9c-4b4e-bd57-15b2803c7355,[Timothy] is the father of [Logan].  [Sheila] is [Timothy]'s sister. ,"('Logan', 'Sheila')",How is [Logan] related to [Sheila] ? ,aunt,"[""[Sheila] is [Logan]'s aunt. ""]",[Timothy] is the father of [Logan].  [Sheila] is [Timothy]'s sister. ,"[{('Logan', 'aunt', 'Sheila'): [('Logan', 'father', 'Timothy'), ('Timothy', 'sister', 'Sheila')]}]",father-sister,task_1.2,"[(0, 1), (1, 2)]","['father', 'sister']","(0, 2)","Logan:male,Timothy:male,Sheila:female",,"{12: 0, 3: 1, 4: 2}",train
14,525e6f3b-d783-4fc7-a7cf-d470335639c0,[Grisel] is [Logan]'s aunt.  [Logan] is a son of [Timothy]. ,"('Timothy', 'Grisel')",How is [Timothy] related to [Grisel] ? ,sister,['[Timothy] has a sister named [Grisel]. '],[Logan] is a son of [Timothy].  [Grisel] is [Logan]'s aunt. ,"[{('Timothy', 'sister', 'Grisel'): [('Timothy', 'son', 'Logan'), ('Logan', 'aunt', 'Grisel')]}]",son-aunt,task_1.2,"[(0, 1), (1, 2)]","['son', 'aunt']","(0, 2)","Timothy:male,Logan:male,Grisel:female",,"{3: 0, 12: 1, 21: 2}",train
15,c3052faa-ad87-42d0-9259-65cd28b10416,[James] is [Sheila]'s son.  [Sheila] is a sister of [Grisel]. ,"('Grisel', 'James')",How is [Grisel] related to [James] ? ,nephew,"[""[James] is [Grisel]'s nephew. ""]",[Sheila] is a sister of [Grisel].  [James] is [Sheila]'s son. ,"[{('Grisel', 'nephew', 'James'): [('Grisel', 'sister', 'Sheila'), ('Sheila', 'son', 'James')]}]",sister-son,task_1.2,"[(0, 1), (1, 2)]","['sister', 'son']","(0, 2)","Grisel:female,Sheila:female,James:male",,"{21: 0, 4: 1, 20: 2}",train
16,508c386c-15f2-4825-9b18-7259e3da49ea,[Debra] has a sister named [Sheila].  [Veronica] has a daughter called [Debra]. ,"('Veronica', 'Sheila')",How is [Veronica] related to [Sheila] ? ,daughter,"[""[Sheila] is [Veronica]'s daughter. ""]",[Veronica] has a daughter called [Debra].  [Debra] has a sister named [Sheila]. ,"[{('Veronica', 'daughter', 'Sheila'): [('Veronica', 'daughter', 'Debra'), ('Debra', 'sister', 'Sheila')]}]",daughter-sister,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'sister']","(0, 2)","Veronica:female,Debra:female,Sheila:female",,"{1: 0, 2: 1, 4: 2}",train
17,113bbe1d-c7ed-4ba7-a8f2-32998f43df54,[Fritz] is [Linda]'s uncle.  [Linda] is [Gary]'s daughter. ,"('Gary', 'Fritz')",Who is [Fritz] from the point of relation of [Gary] ? ,brother,['[Fritz] is a brother of [Gary]. '],[Linda] is [Gary]'s daughter.  [Fritz] is [Linda]'s uncle. ,"[{('Gary', 'brother', 'Fritz'): [('Gary', 'daughter', 'Linda'), ('Linda', 'uncle', 'Fritz')]}]",daughter-uncle,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'uncle']","(0, 2)","Gary:male,Linda:female,Fritz:male",,"{6: 0, 7: 1, 5: 2}",train
18,b0497d2a-ccbf-4db8-8004-854bf508bcd3,[Sheila] is [Herman]'s mother.  [Sheila] has a sister named [Grisel]. ,"('Herman', 'Grisel')",Fill in the blanks : [Grisel] is [Herman] 's _. ,aunt,['[Grisel] is the aunt of [Herman]. '],[Sheila] is [Herman]'s mother.  [Sheila] has a sister named [Grisel]. ,"[{('Herman', 'aunt', 'Grisel'): [('Herman', 'mother', 'Sheila'), ('Sheila', 'sister', 'Grisel')]}]",mother-sister,task_1.2,"[(0, 1), (1, 2)]","['mother', 'sister']","(0, 2)","Herman:male,Sheila:female,Grisel:female",,"{17: 0, 4: 1, 21: 2}",train
19,49a8fae2-108d-4a3d-b1bd-65e4d226ba50,[Grisel] has a sister named [Debra].  [Debra] has a daughter called [Linda]. ,"('Grisel', 'Linda')",Who is [Linda] from the point of relation of [Grisel] ? ,neice,['[Linda] is the niece of [Grisel]. '],[Grisel] has a sister named [Debra].  [Debra] has a daughter called [Linda]. ,"[{('Grisel', 'neice', 'Linda'): [('Grisel', 'sister', 'Debra'), ('Debra', 'daughter', 'Linda')]}]",sister-daughter,task_1.2,"[(0, 1), (1, 2)]","['sister', 'daughter']","(0, 2)","Grisel:female,Debra:female,Linda:female",,"{21: 0, 2: 1, 7: 2}",train
20,fc901c5b-2b50-49b1-9b06-39040e7a6526,[Timothy] has a daughter called [Annie].  [Timothy] is [Beverly]'s father. ,"('Beverly', 'Annie')",How are [Beverly] and [Annie] related to each other ? ,sister,"[""[Annie] is [Beverly]'s sister. ""]",[Timothy] is [Beverly]'s father.  [Timothy] has a daughter called [Annie]. ,"[{('Beverly', 'sister', 'Annie'): [('Beverly', 'father', 'Timothy'), ('Timothy', 'daughter', 'Annie')]}]",father-daughter,task_1.2,"[(0, 1), (1, 2)]","['father', 'daughter']","(0, 2)","Beverly:female,Timothy:male,Annie:female",,"{13: 0, 3: 1, 14: 2}",train
21,0e4f3e71-d13e-46cf-996f-9d7886fe7bba,[Timothy] is the father of [Beverly].  [Scott] is the father of [Timothy]. ,"('Beverly', 'Scott')",What is the family connection between [Beverly] and [Scott] ? ,grandfather,['[Scott] is the grandfather of [Beverly]. '],[Timothy] is the father of [Beverly].  [Scott] is the father of [Timothy]. ,"[{('Beverly', 'grandfather', 'Scott'): [('Beverly', 'father', 'Timothy'), ('Timothy', 'father', 'Scott')]}]",father-father,task_1.2,"[(0, 1), (1, 2)]","['father', 'father']","(0, 2)","Beverly:female,Timothy:male,Scott:male",,"{13: 0, 3: 1, 0: 2}",train
22,68bf0b89-770d-43e1-9489-5fc45d26eac7,[Linda] is a daughter of [Debra].  [Veronica] is [Linda]'s grandmother. ,"('Debra', 'Veronica')",How is [Debra] related to [Veronica] ? ,mother,"[""[Veronica] is [Debra]'s mother. ""]",[Linda] is a daughter of [Debra].  [Veronica] is [Linda]'s grandmother. ,"[{('Debra', 'mother', 'Veronica'): [('Debra', 'daughter', 'Linda'), ('Linda', 'grandmother', 'Veronica')]}]",daughter-grandmother,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'grandmother']","(0, 2)","Debra:female,Linda:female,Veronica:female",,"{2: 0, 7: 1, 1: 2}",train
23,7dc7815e-80e5-4aeb-9590-6d8cd5387e8a,[Sheila] is the mother of [James].  [Scott] is the father of [Sheila]. ,"('James', 'Scott')",How is [James] related to [Scott] ? ,grandfather,"[""[Scott] is [James]'s grandfather. ""]",[Sheila] is the mother of [James].  [Scott] is the father of [Sheila]. ,"[{('James', 'grandfather', 'Scott'): [('James', 'mother', 'Sheila'), ('Sheila', 'father', 'Scott')]}]",mother-father,task_1.2,"[(0, 1), (1, 2)]","['mother', 'father']","(0, 2)","James:male,Sheila:female,Scott:male",,"{20: 0, 4: 1, 0: 2}",train
24,9edf088e-aa34-411f-b598-0df8c81566e8,[Grisel] is the mother of [Robert].  [Robert] is [Charles]'s brother. ,"('Charles', 'Grisel')",Fill in the blanks : [Grisel] is [Charles] 's _. ,mother,"[""[Grisel] is [Charles]'s mother. ""]",[Robert] is [Charles]'s brother.  [Grisel] is the mother of [Robert]. ,"[{('Charles', 'mother', 'Grisel'): [('Charles', 'brother', 'Robert'), ('Robert', 'mother', 'Grisel')]}]",brother-mother,task_1.2,"[(0, 1), (1, 2)]","['brother', 'mother']","(0, 2)","Charles:male,Robert:male,Grisel:female",,"{23: 0, 22: 1, 21: 2}",train
25,ca671219-78b3-4463-bae8-a47eec3840d2,[Alex] has a sister named [Linda].  [Gary] is the father of [Linda]. ,"('Alex', 'Gary')",How are [Alex] and [Gary] related to each other ? ,father,['[Gary] is the father of [Alex]. '],[Alex] has a sister named [Linda].  [Gary] is the father of [Linda]. ,"[{('Alex', 'father', 'Gary'): [('Alex', 'sister', 'Linda'), ('Linda', 'father', 'Gary')]}]",sister-father,task_1.2,"[(0, 1), (1, 2)]","['sister', 'father']","(0, 2)","Alex:male,Linda:female,Gary:male",,"{8: 0, 7: 1, 6: 2}",train
26,93e8efe1-5062-4262-bf24-bae62a5f6411,[Bill] is a son of [Sheila].  [Sheila] is [Veronica]'s daughter. ,"('Veronica', 'Bill')","For [Veronica], who is [Bill] ? ",grandson,"[""[Bill] is [Veronica]'s grandson. ""]",[Sheila] is [Veronica]'s daughter.  [Bill] is a son of [Sheila]. ,"[{('Veronica', 'grandson', 'Bill'): [('Veronica', 'daughter', 'Sheila'), ('Sheila', 'son', 'Bill')]}]",daughter-son,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'son']","(0, 2)","Veronica:female,Sheila:female,Bill:male",,"{1: 0, 4: 1, 19: 2}",train
27,5f7a5055-7ae6-4593-a9df-b89e13f8fa31,[Fritz] is the father of [Nina].  [Charles] is a son of [Fritz]. ,"('Nina', 'Charles')",How is [Nina] related to [Charles] ? ,brother,['[Nina] has a brother named [Charles]. '],[Fritz] is the father of [Nina].  [Charles] is a son of [Fritz]. ,"[{('Nina', 'brother', 'Charles'): [('Nina', 'father', 'Fritz'), ('Fritz', 'son', 'Charles')]}]",father-son,task_1.2,"[(0, 1), (1, 2)]","['father', 'son']","(0, 2)","Nina:female,Fritz:male,Charles:male",,"{25: 0, 5: 1, 23: 2}",train
28,1ba32022-f8d5-45f7-9ae4-23ac3078a8fb,[Annie] is a daughter of [Timothy].  [Veronica] has a son called [Timothy]. ,"('Veronica', 'Annie')",How is [Veronica] related to [Annie] ? ,granddaughter,['[Veronica] has a granddaughter who is [Annie]. '],[Veronica] has a son called [Timothy].  [Annie] is a daughter of [Timothy]. ,"[{('Veronica', 'granddaughter', 'Annie'): [('Veronica', 'son', 'Timothy'), ('Timothy', 'daughter', 'Annie')]}]",son-daughter,task_1.2,"[(0, 1), (1, 2)]","['son', 'daughter']","(0, 2)","Veronica:female,Timothy:male,Annie:female",,"{1: 0, 3: 1, 14: 2}",train
29,b7f92cba-721f-4240-8f9b-bf8543a49286,[Fritz] is a brother of [Timothy].  [Timothy] is the father of [Beverly]. ,"('Beverly', 'Fritz')",How is [Beverly] related to [Fritz] ? ,uncle,['[Fritz] is the uncle of [Beverly]. '],[Timothy] is the father of [Beverly].  [Fritz] is a brother of [Timothy]. ,"[{('Beverly', 'uncle', 'Fritz'): [('Beverly', 'father', 'Timothy'), ('Timothy', 'brother', 'Fritz')]}]",father-brother,task_1.2,"[(0, 1), (1, 2)]","['father', 'brother']","(0, 2)","Beverly:female,Timothy:male,Fritz:male",,"{13: 0, 3: 1, 5: 2}",train
30,ab36e467-f6d0-48b5-a95c-73ec85c2d76d,[Debra] is [Scott]'s daughter.  [Gary] is [Debra]'s husband. ,"('Scott', 'Gary')",How are [Scott] and [Gary] related to each other ? ,son-in-law,['[Gary] is the son-in-law of [Scott]. '],[Debra] is [Scott]'s daughter.  [Gary] is [Debra]'s husband. ,"[{('Scott', 'son-in-law', 'Gary'): [('Scott', 'daughter', 'Debra'), ('Debra', 'husband', 'Gary')]}]",daughter-husband,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'husband']","(0, 2)","Scott:male,Debra:female,Gary:male",,"{0: 0, 2: 1, 6: 2}",train
31,cc36fdbf-5e91-4e25-885d-f95bd66f412a,[Veronica] has a son called [Fritz].  [Kenneth] is a son of [Fritz]. ,"('Veronica', 'Kenneth')",Who is [Kenneth] from the point of relation of [Veronica] ? ,grandson,['[Kenneth] is the grandson of [Veronica]. '],[Veronica] has a son called [Fritz].  [Kenneth] is a son of [Fritz]. ,"[{('Veronica', 'grandson', 'Kenneth'): [('Veronica', 'son', 'Fritz'), ('Fritz', 'son', 'Kenneth')]}]",son-son,task_1.2,"[(0, 1), (1, 2)]","['son', 'son']","(0, 2)","Veronica:female,Fritz:male,Kenneth:male",,"{1: 0, 5: 1, 24: 2}",train
32,29d313f6-fdae-4853-abe8-c120cbb27088,[Linda] is a sister of [Antonio].  [Debra] is [Linda]'s mother. ,"('Antonio', 'Debra')",What is the family connection between [Antonio] and [Debra] ? ,mother,['[Debra] is the mother of [Antonio]. '],[Linda] is a sister of [Antonio].  [Debra] is [Linda]'s mother. ,"[{('Antonio', 'mother', 'Debra'): [('Antonio', 'sister', 'Linda'), ('Linda', 'mother', 'Debra')]}]",sister-mother,task_1.2,"[(0, 1), (1, 2)]","['sister', 'mother']","(0, 2)","Antonio:male,Linda:female,Debra:female",,"{10: 0, 7: 1, 2: 2}",train
33,e4b633c2-ead6-4a87-b720-6067cd5d15cf,[Veronica] is the mother of [Timothy].  [Timothy] is [Stella]'s father. ,"('Stella', 'Veronica')",What is the family connection between [Stella] and [Veronica] ? ,grandmother,"[""[Veronica] is [Stella]'s grandmother. ""]",[Timothy] is [Stella]'s father.  [Veronica] is the mother of [Timothy]. ,"[{('Stella', 'grandmother', 'Veronica'): [('Stella', 'father', 'Timothy'), ('Timothy', 'mother', 'Veronica')]}]",father-mother,task_1.2,"[(0, 1), (1, 2)]","['father', 'mother']","(0, 2)","Stella:female,Timothy:male,Veronica:female",,"{15: 0, 3: 1, 1: 2}",train
34,bd591644-5fa0-4357-b545-742c32c38e3d,[Scott] is the father of [Timothy].  [Timothy] is [Doris]'s husband. ,"('Doris', 'Scott')",How are [Doris] and [Scott] related to each other ? ,father-in-law,['[Scott] is the father-in-law of [Doris]. '],[Timothy] is [Doris]'s husband.  [Scott] is the father of [Timothy]. ,"[{('Doris', 'father-in-law', 'Scott'): [('Doris', 'husband', 'Timothy'), ('Timothy', 'father', 'Scott')]}]",husband-father,task_1.2,"[(0, 1), (1, 2)]","['husband', 'father']","(0, 2)","Doris:female,Timothy:male,Scott:male",,"{11: 0, 3: 1, 0: 2}",train
35,e278ac3b-67d0-4b12-9c28-cf33f721f316,[Beverly] has a brother named [Logan].  [Timothy] has a daughter called [Beverly]. ,"('Timothy', 'Logan')","For [Timothy], who is [Logan] ? ",son,['[Timothy] has a son called [Logan]. '],[Timothy] has a daughter called [Beverly].  [Beverly] has a brother named [Logan]. ,"[{('Timothy', 'son', 'Logan'): [('Timothy', 'daughter', 'Beverly'), ('Beverly', 'brother', 'Logan')]}]",daughter-brother,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'brother']","(0, 2)","Timothy:male,Beverly:female,Logan:male",,"{3: 0, 13: 1, 12: 2}",train
36,35a89834-6b42-4919-8b7c-7f533461a194,[Gary] has a brother named [Timothy].  [Beverly] is a daughter of [Timothy]. ,"('Gary', 'Beverly')",What is the family connection between [Gary] and [Beverly] ? ,neice,"[""[Beverly] is [Gary]'s niece. ""]",[Gary] has a brother named [Timothy].  [Beverly] is a daughter of [Timothy]. ,"[{('Gary', 'neice', 'Beverly'): [('Gary', 'brother', 'Timothy'), ('Timothy', 'daughter', 'Beverly')]}]",brother-daughter,task_1.2,"[(0, 1), (1, 2)]","['brother', 'daughter']","(0, 2)","Gary:male,Timothy:male,Beverly:female",,"{6: 0, 3: 1, 13: 2}",train
37,c69203b6-224c-4eb6-9ce9-d78c1234bb70,[Debra] is [Linda]'s mother.  [Veronica] is [Debra]'s mother. ,"('Linda', 'Veronica')",Who is [Veronica] from the point of relation of [Linda] ? ,grandmother,['[Veronica] is the grandmother of [Linda]. '],[Debra] is [Linda]'s mother.  [Veronica] is [Debra]'s mother. ,"[{('Linda', 'grandmother', 'Veronica'): [('Linda', 'mother', 'Debra'), ('Debra', 'mother', 'Veronica')]}]",mother-mother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'mother']","(0, 2)","Linda:female,Debra:female,Veronica:female",,"{7: 0, 2: 1, 1: 2}",train
38,0a47a52c-6a65-4674-a940-0ae96502f101,[Debra] is the mother of [Alex].  [Antonio] is [Debra]'s son. ,"('Alex', 'Antonio')",How are [Alex] and [Antonio] related to each other ? ,brother,['[Alex] has a brother named [Antonio]. '],[Debra] is the mother of [Alex].  [Antonio] is [Debra]'s son. ,"[{('Alex', 'brother', 'Antonio'): [('Alex', 'mother', 'Debra'), ('Debra', 'son', 'Antonio')]}]",mother-son,task_1.2,"[(0, 1), (1, 2)]","['mother', 'son']","(0, 2)","Alex:male,Debra:female,Antonio:male",,"{8: 0, 2: 1, 10: 2}",train
39,0746f3e1-e290-48da-94b2-17cc9002fa46,[Timothy] is the father of [Logan].  [Stella] has a brother named [Logan]. ,"('Stella', 'Timothy')",How is [Stella] related to [Timothy] ? ,father,['[Timothy] is the father of [Stella]. '],[Stella] has a brother named [Logan].  [Timothy] is the father of [Logan]. ,"[{('Stella', 'father', 'Timothy'): [('Stella', 'brother', 'Logan'), ('Logan', 'father', 'Timothy')]}]",brother-father,task_1.2,"[(0, 1), (1, 2)]","['brother', 'father']","(0, 2)","Stella:female,Logan:male,Timothy:male",,"{15: 0, 12: 1, 3: 2}",train
40,ade40e95-52fa-4a8d-80ca-d7d5edb3dfb0,[Fritz] has a brother named [Timothy].  [Timothy] has a son called [Logan]. ,"('Fritz', 'Logan')",How are [Fritz] and [Logan] related to each other ? ,nephew,"[""[Logan] is [Fritz]'s nephew. ""]",[Fritz] has a brother named [Timothy].  [Timothy] has a son called [Logan]. ,"[{('Fritz', 'nephew', 'Logan'): [('Fritz', 'brother', 'Timothy'), ('Timothy', 'son', 'Logan')]}]",brother-son,task_1.2,"[(0, 1), (1, 2)]","['brother', 'son']","(0, 2)","Fritz:male,Timothy:male,Logan:male",,"{5: 0, 3: 1, 12: 2}",train
41,f40bff04-cb8d-4029-b61e-067e405bbd93,[Linda] is a daughter of [Debra].  [Scott] is the grandfather of [Linda]. ,"('Debra', 'Scott')",What is the family connection between [Debra] and [Scott] ? ,father,"[""[Scott] is [Debra]'s father. ""]",[Linda] is a daughter of [Debra].  [Scott] is the grandfather of [Linda]. ,"[{('Debra', 'father', 'Scott'): [('Debra', 'daughter', 'Linda'), ('Linda', 'grandfather', 'Scott')]}]",daughter-grandfather,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'grandfather']","(0, 2)","Debra:female,Linda:female,Scott:male",,"{2: 0, 7: 1, 0: 2}",train
42,47d053f5-1924-4e70-b4d5-003ab141489b,[Scott] is [Linda]'s grandfather.  [Linda] is a sister of [Daniel]. ,"('Daniel', 'Scott')",Fill in the blanks : [Scott] is [Daniel] 's _. ,grandfather,['[Scott] is the grandfather of [Daniel]. '],[Linda] is a sister of [Daniel].  [Scott] is [Linda]'s grandfather. ,"[{('Daniel', 'grandfather', 'Scott'): [('Daniel', 'sister', 'Linda'), ('Linda', 'grandfather', 'Scott')]}]",sister-grandfather,task_1.2,"[(0, 1), (1, 2)]","['sister', 'grandfather']","(0, 2)","Daniel:male,Linda:female,Scott:male",,"{9: 0, 7: 1, 0: 2}",train
43,f5d647e4-fb22-4c8d-a407-9a7e37acd259,[Robert] is the husband of [Teresa].  [Fritz] is [Robert]'s father. ,"('Teresa', 'Fritz')",What is the family connection between [Teresa] and [Fritz] ? ,father-in-law,"[""[Fritz] is [Teresa]'s father-in-law. ""]",[Robert] is the husband of [Teresa].  [Fritz] is [Robert]'s father. ,"[{('Teresa', 'father-in-law', 'Fritz'): [('Teresa', 'husband', 'Robert'), ('Robert', 'father', 'Fritz')]}]",husband-father,task_1.2,"[(0, 1), (1, 2)]","['husband', 'father']","(0, 2)","Teresa:female,Robert:male,Fritz:male",,"{38: 0, 22: 1, 5: 2}",train
