,id,story,query,text_query,target,text_target,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,syn_story,node_mapping,task_split
10,135abb35-d5c2-48e5-a16f-e235610958ef,[Nancy] is a sister of [Robert].  [Jewell] is a son of [Janice].  [Janice] is a daughter of [Melissa]. ,"('Melissa', 'Jewell')",Who is [Jewell] from the point of relation of [Melissa] ? ,grandson,['[Jewell] is the grandson of [Melissa]. '],[Janice] is a daughter of [Melissa].  [Jewell] is a son of [Janice]. ,"[{('Melissa', 'grandson', 'Jewell'): [('Melissa', 'daughter', 'Janice'), ('Janice', 'son', 'Jewell')]}]",daughter-son,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['daughter', 'son', 'sister']","(0, 2)","Melissa:female,Janice:female,Jewell:male,Robert:male,Nancy:female",,"{1: 0, 5: 1, 25: 2, 3: 3, 6: 4}",train
11,f28d4dcc-48c5-4ed7-95b1-0ae23371cd66,[Vickie] is the aunt of [Daniel].  [Crystal] is [Robert]'s daughter.  [Isabelle] has a son called [Daniel]. ,"('Isabelle', 'Vickie')",What is the family connection between [Isabelle] and [Vickie] ? ,sister,['[Vickie] is a sister of [Isabelle]. '],[Isabelle] has a son called [Daniel].  [Vickie] is the aunt of [Daniel]. ,"[{('Isabelle', 'sister', 'Vickie'): [('Isabelle', 'son', 'Daniel'), ('Daniel', 'aunt', 'Vickie')]}]",son-aunt,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['son', 'aunt', 'daughter']","(0, 2)","Isabelle:female,Daniel:male,Vickie:female,Robert:male,Crystal:female",,"{16: 0, 17: 1, 11: 2, 3: 3, 14: 4}",train
12,57ef3de0-d4c1-4c9b-b2dd-6a7115c17d3e,[James] is a brother of [Isabelle].  [Jermaine] has a sister named [Nancy].  [Jermaine] is [Jean]'s father. ,"('Jean', 'Nancy')","For [Jean], who is [Nancy] ? ",aunt,['[Nancy] is the aunt of [Jean]. '],[Jermaine] is [Jean]'s father.  [Jermaine] has a sister named [Nancy]. ,"[{('Jean', 'aunt', 'Nancy'): [('Jean', 'father', 'Jermaine'), ('Jermaine', 'sister', 'Nancy')]}]",father-sister,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['father', 'sister', 'brother']","(0, 2)","Jean:female,Jermaine:male,Nancy:female,Isabelle:female,James:male",,"{19: 0, 4: 1, 6: 2, 16: 3, 21: 4}",train
13,a2713944-7582-44ca-8fd0-a1fbe772bf34,[Marlon] is the nephew of [Jerry].  [James] is [Jewell]'s father.  [Jewell] is the husband of [Matilda]. ,"('Matilda', 'James')",How are [Matilda] and [James] related to each other ? ,father-in-law,"[""[James] is [Matilda]'s father-in-law. ""]",[Jewell] is the husband of [Matilda].  [James] is [Jewell]'s father. ,"[{('Matilda', 'father-in-law', 'James'): [('Matilda', 'husband', 'Jewell'), ('Jewell', 'father', 'James')]}]",husband-father,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['husband', 'father', 'nephew']","(0, 2)","Matilda:female,Jewell:male,James:male,Jerry:male,Marlon:male",,"{41: 0, 25: 1, 21: 2, 2: 3, 13: 4}",train
14,5c2e580b-d280-4908-9830-312c76d70d2b,[Sallie] is a daughter of [Janice].  The husband of [Sallie] is [Keith].  [Kareem] is the nephew of [Jermaine]. ,"('Janice', 'Keith')",Fill in the blanks : [Keith] is [Janice] 's _. ,son-in-law,['[Janice] has a son-in-law who is [Keith]. '],[Sallie] is a daughter of [Janice].  The husband of [Sallie] is [Keith]. ,"[{('Janice', 'son-in-law', 'Keith'): [('Janice', 'daughter', 'Sallie'), ('Sallie', 'husband', 'Keith')]}]",daughter-husband,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['daughter', 'husband', 'nephew']","(0, 2)","Janice:female,Sallie:female,Keith:male,Jermaine:male,Kareem:male",,"{5: 0, 23: 1, 39: 2, 4: 3, 7: 4}",train
15,8cb25ecb-b8fc-49f0-aeee-70a81ca51e02,[Crystal] is [Marlon]'s sister.  [Janice] is [Maurine]'s mother.  [Isabelle] is a sister of [Janice]. ,"('Maurine', 'Isabelle')",How are [Maurine] and [Isabelle] related to each other ? ,aunt,"[""[Isabelle] is [Maurine]'s aunt. ""]",[Janice] is [Maurine]'s mother.  [Isabelle] is a sister of [Janice]. ,"[{('Maurine', 'aunt', 'Isabelle'): [('Maurine', 'mother', 'Janice'), ('Janice', 'sister', 'Isabelle')]}]",mother-sister,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['mother', 'sister', 'sister']","(0, 2)","Maurine:female,Janice:female,Isabelle:female,Marlon:male,Crystal:female",,"{24: 0, 5: 1, 16: 2, 13: 3, 14: 4}",train
16,513a53cf-d269-4c9d-9075-ba153e5caee1,[Isabelle] is a daughter of [Melissa].  [Jewell] is [Janice]'s son.  [Jerry] has a sister named [Janice]. ,"('Jerry', 'Jewell')",Fill in the blanks : [Jewell] is [Jerry] 's _. ,nephew,"[""[Jewell] is [Jerry]'s nephew. ""]",[Jerry] has a sister named [Janice].  [Jewell] is [Janice]'s son. ,"[{('Jerry', 'nephew', 'Jewell'): [('Jerry', 'sister', 'Janice'), ('Janice', 'son', 'Jewell')]}]",sister-son,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['sister', 'son', 'daughter']","(0, 2)","Jerry:male,Janice:female,Jewell:male,Melissa:female,Isabelle:female",,"{2: 0, 5: 1, 25: 2, 1: 3, 16: 4}",train
17,6e80d37f-e923-4bda-87c5-f59c0e21bf23,[Vickie] has a daughter called [Katherine].  [Nancy] has a son called [Randy].  [Melissa] is the grandmother of [Katherine]. ,"('Vickie', 'Melissa')",How are [Vickie] and [Melissa] related to each other ? ,mother,['[Melissa] is the mother of [Vickie]. '],[Vickie] has a daughter called [Katherine].  [Melissa] is the grandmother of [Katherine]. ,"[{('Vickie', 'mother', 'Melissa'): [('Vickie', 'daughter', 'Katherine'), ('Katherine', 'grandmother', 'Melissa')]}]",daughter-grandmother,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['daughter', 'grandmother', 'son']","(0, 2)","Vickie:female,Katherine:female,Melissa:female,Nancy:female,Randy:male",,"{11: 0, 12: 1, 1: 2, 6: 3, 10: 4}",train
18,8d129a04-e5b4-4440-a392-0d0d87630ab4,[Janice] is [Sallie]'s mother.  [Charles] is [Janice]'s father.  [Diane] has a brother named [Randy]. ,"('Sallie', 'Charles')",Who is [Charles] from the point of relation of [Sallie] ? ,grandfather,"[""[Charles] is [Sallie]'s grandfather. ""]",[Janice] is [Sallie]'s mother.  [Charles] is [Janice]'s father. ,"[{('Sallie', 'grandfather', 'Charles'): [('Sallie', 'mother', 'Janice'), ('Janice', 'father', 'Charles')]}]",mother-father,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['mother', 'father', 'brother']","(0, 2)","Sallie:female,Janice:female,Charles:male,Diane:female,Randy:male",,"{23: 0, 5: 1, 0: 2, 8: 3, 10: 4}",train
19,9175d529-d6b9-4825-a8c5-adab6ddc467b,[Jean] is [Daniel]'s sister.  [Nancy] is [Katherine]'s aunt.  [Vickie] has a daughter called [Katherine]. ,"('Vickie', 'Nancy')","For [Vickie], who is [Nancy] ? ",sister,['[Vickie] has a sister named [Nancy]. '],[Vickie] has a daughter called [Katherine].  [Nancy] is [Katherine]'s aunt. ,"[{('Vickie', 'sister', 'Nancy'): [('Vickie', 'daughter', 'Katherine'), ('Katherine', 'aunt', 'Nancy')]}]",daughter-aunt,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['daughter', 'aunt', 'sister']","(0, 2)","Vickie:female,Katherine:female,Nancy:female,Daniel:male,Jean:female",,"{11: 0, 12: 1, 6: 2, 17: 3, 19: 4}",train
20,a12826e6-1428-455a-a62e-182393b7100b,[Diane] is a daughter of [Nancy].  [Marlon] is [Jerry]'s nephew.  [Kareem] is a brother of [Diane]. ,"('Nancy', 'Kareem')",Who is [Kareem] from the point of relation of [Nancy] ? ,son,['[Kareem] is a son of [Nancy]. '],[Diane] is a daughter of [Nancy].  [Kareem] is a brother of [Diane]. ,"[{('Nancy', 'son', 'Kareem'): [('Nancy', 'daughter', 'Diane'), ('Diane', 'brother', 'Kareem')]}]",daughter-brother,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['daughter', 'brother', 'nephew']","(0, 2)","Nancy:female,Diane:female,Kareem:male,Jerry:male,Marlon:male",,"{6: 0, 8: 1, 7: 2, 2: 3, 13: 4}",train
21,71f6ffff-567d-4ed0-8986-15c55863eb87,[Janice] has a daughter called [Margie].  [Vickie] has a son-in-law who is [Ramon].  [Janice] is a sister of [Isabelle]. ,"('Isabelle', 'Margie')",Who is [Margie] from the point of relation of [Isabelle] ? ,neice,['[Margie] is the niece of [Isabelle]. '],[Janice] is a sister of [Isabelle].  [Janice] has a daughter called [Margie]. ,"[{('Isabelle', 'neice', 'Margie'): [('Isabelle', 'sister', 'Janice'), ('Janice', 'daughter', 'Margie')]}]",sister-daughter,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['sister', 'daughter', 'son-in-law']","(0, 2)","Isabelle:female,Janice:female,Margie:female,Vickie:female,Ramon:male",,"{16: 0, 5: 1, 22: 2, 11: 3, 32: 4}",train
22,65873152-933d-473a-baa0-1fdb292480bb,[Jerry] is the father of [Randy].  [Charles] has a grandson who is [Jewell].  [Robert] is a brother of [Jerry]. ,"('Randy', 'Robert')","For [Randy], who is [Robert] ? ",uncle,['[Robert] is the uncle of [Randy]. '],[Jerry] is the father of [Randy].  [Robert] is a brother of [Jerry]. ,"[{('Randy', 'uncle', 'Robert'): [('Randy', 'father', 'Jerry'), ('Jerry', 'brother', 'Robert')]}]",father-brother,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['father', 'brother', 'grandson']","(0, 2)","Randy:male,Jerry:male,Robert:male,Charles:male,Jewell:male",,"{10: 0, 2: 1, 3: 2, 0: 3, 25: 4}",train
23,c9ed650b-9d70-4f48-88bc-814b9a90349d,[Melissa] is [Daniel]'s grandmother.  [Robert] has a sister named [Janice].  [Daniel] is [Jermaine]'s son. ,"('Jermaine', 'Melissa')",How is [Jermaine] related to [Melissa] ? ,mother,['[Melissa] is the mother of [Jermaine]. '],[Daniel] is [Jermaine]'s son.  [Melissa] is [Daniel]'s grandmother. ,"[{('Jermaine', 'mother', 'Melissa'): [('Jermaine', 'son', 'Daniel'), ('Daniel', 'grandmother', 'Melissa')]}]",son-grandmother,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['son', 'grandmother', 'sister']","(0, 2)","Jermaine:male,Daniel:male,Melissa:female,Robert:male,Janice:female",,"{4: 0, 17: 1, 1: 2, 3: 3, 5: 4}",train
24,62a5d0ee-63af-4c2a-a80d-d1fb3f4d78c6,The husband of [Molly] is [Marcus].  [Daniel] is [Vickie]'s nephew.  [Nancy] is the mother of [Marcus]. ,"('Molly', 'Nancy')",What is the family connection between [Molly] and [Nancy] ? ,mother-in-law,"[""[Nancy] is [Molly]'s mother-in-law. ""]",The husband of [Molly] is [Marcus].  [Nancy] is the mother of [Marcus]. ,"[{('Molly', 'mother-in-law', 'Nancy'): [('Molly', 'husband', 'Marcus'), ('Marcus', 'mother', 'Nancy')]}]",husband-mother,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['husband', 'mother', 'nephew']","(0, 2)","Molly:female,Marcus:male,Nancy:female,Vickie:female,Daniel:male",,"{28: 0, 9: 1, 6: 2, 11: 3, 17: 4}",train
25,620c0b80-1ab2-4d98-97b9-776043722bdc,[Janice] is the mother of [Maurine].  [Jewell] is a son of [Janice].  [Crystal] is a sister of [Katherine]. ,"('Maurine', 'Jewell')","For [Maurine], who is [Jewell] ? ",brother,['[Maurine] has a brother named [Jewell]. '],[Janice] is the mother of [Maurine].  [Jewell] is a son of [Janice]. ,"[{('Maurine', 'brother', 'Jewell'): [('Maurine', 'mother', 'Janice'), ('Janice', 'son', 'Jewell')]}]",mother-son,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['mother', 'son', 'sister']","(0, 2)","Maurine:female,Janice:female,Jewell:male,Katherine:female,Crystal:female",,"{24: 0, 5: 1, 25: 2, 12: 3, 14: 4}",train
26,5fea1414-5d69-4593-8cf0-5956c818cbe4,[Robert] is [Crystal]'s father.  [Charles] has a son called [James].  [Robert] has a daughter called [Katherine]. ,"('Crystal', 'Katherine')",How are [Crystal] and [Katherine] related to each other ? ,sister,"[""[Katherine] is [Crystal]'s sister. ""]",[Robert] is [Crystal]'s father.  [Robert] has a daughter called [Katherine]. ,"[{('Crystal', 'sister', 'Katherine'): [('Crystal', 'father', 'Robert'), ('Robert', 'daughter', 'Katherine')]}]",father-daughter,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['father', 'daughter', 'son']","(0, 2)","Crystal:female,Robert:male,Katherine:female,Charles:male,James:male",,"{14: 0, 3: 1, 12: 2, 0: 3, 21: 4}",train
27,7c60f201-8611-4d62-ad07-123e7b6a03c7,[Randy] is [Marcus]'s brother.  [Janice] has a son called [Jewell].  [Vickie] has a sister named [Janice]. ,"('Vickie', 'Jewell')",Fill in the blanks : [Jewell] is [Vickie] 's _. ,nephew,"[""[Jewell] is [Vickie]'s nephew. ""]",[Vickie] has a sister named [Janice].  [Janice] has a son called [Jewell]. ,"[{('Vickie', 'nephew', 'Jewell'): [('Vickie', 'sister', 'Janice'), ('Janice', 'son', 'Jewell')]}]",sister-son,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['sister', 'son', 'brother']","(0, 2)","Vickie:female,Janice:female,Jewell:male,Marcus:male,Randy:male",,"{11: 0, 5: 1, 25: 2, 9: 3, 10: 4}",train
28,feaea0c2-51e4-4ea1-9ac3-a31baed6a78e,[Katherine] is [Robert]'s daughter.  [Miguel] is [Katherine]'s brother.  [Joshua] is a son of [Jermaine]. ,"('Robert', 'Miguel')",Who is [Miguel] from the point of relation of [Robert] ? ,son,"[""[Miguel] is [Robert]'s son. ""]",[Katherine] is [Robert]'s daughter.  [Miguel] is [Katherine]'s brother. ,"[{('Robert', 'son', 'Miguel'): [('Robert', 'daughter', 'Katherine'), ('Katherine', 'brother', 'Miguel')]}]",daughter-brother,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['daughter', 'brother', 'son']","(0, 2)","Robert:male,Katherine:female,Miguel:male,Jermaine:male,Joshua:male",,"{3: 0, 12: 1, 15: 2, 4: 3, 18: 4}",train
29,0ec9b4cf-0e64-4c95-8b7b-471df9f8dbff,[Jewell] is the husband of [Matilda].  [Janice] is [Jewell]'s mother.  [Isabelle] is the aunt of [Marlon]. ,"('Matilda', 'Janice')",What is the family connection between [Matilda] and [Janice] ? ,mother-in-law,"[""[Janice] is [Matilda]'s mother-in-law. ""]",[Jewell] is the husband of [Matilda].  [Janice] is [Jewell]'s mother. ,"[{('Matilda', 'mother-in-law', 'Janice'): [('Matilda', 'husband', 'Jewell'), ('Jewell', 'mother', 'Janice')]}]",husband-mother,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['husband', 'mother', 'aunt']","(0, 2)","Matilda:female,Jewell:male,Janice:female,Marlon:male,Isabelle:female",,"{41: 0, 25: 1, 5: 2, 13: 3, 16: 4}",train
30,4fd24fed-8c8f-446a-8dd7-35664457800c,[Jean] is [Vickie]'s niece.  [Jewell] is [Janice]'s son.  [Charles] has a daughter called [Janice]. ,"('Charles', 'Jewell')",Fill in the blanks : [Jewell] is [Charles] 's _. ,grandson,['[Charles] has a grandson who is [Jewell]. '],[Charles] has a daughter called [Janice].  [Jewell] is [Janice]'s son. ,"[{('Charles', 'grandson', 'Jewell'): [('Charles', 'daughter', 'Janice'), ('Janice', 'son', 'Jewell')]}]",daughter-son,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['daughter', 'son', 'neice']","(0, 2)","Charles:male,Janice:female,Jewell:male,Vickie:female,Jean:female",,"{0: 0, 5: 1, 25: 2, 11: 3, 19: 4}",train
31,6fcd269c-6191-42b6-b5c6-3cfef587ba8d,[Jerry] has a son called [Randy].  [Nancy] is [Janice]'s sister.  [Janice] is the mother of [Maurine]. ,"('Maurine', 'Nancy')",How is [Maurine] related to [Nancy] ? ,aunt,['[Nancy] is the aunt of [Maurine]. '],[Janice] is the mother of [Maurine].  [Nancy] is [Janice]'s sister. ,"[{('Maurine', 'aunt', 'Nancy'): [('Maurine', 'mother', 'Janice'), ('Janice', 'sister', 'Nancy')]}]",mother-sister,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['mother', 'sister', 'son']","(0, 2)","Maurine:female,Janice:female,Nancy:female,Jerry:male,Randy:male",,"{24: 0, 5: 1, 6: 2, 2: 3, 10: 4}",train
32,bf1a0828-3cf9-442f-96cb-4a51a7a53896,[Melissa] is [Jerry]'s mother.  [Sallie] is the niece of [Nancy].  [Jerry] is the father of [Marcus]. ,"('Marcus', 'Melissa')","For [Marcus], who is [Melissa] ? ",grandmother,['[Melissa] is the grandmother of [Marcus]. '],[Jerry] is the father of [Marcus].  [Melissa] is [Jerry]'s mother. ,"[{('Marcus', 'grandmother', 'Melissa'): [('Marcus', 'father', 'Jerry'), ('Jerry', 'mother', 'Melissa')]}]",father-mother,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['father', 'mother', 'neice']","(0, 2)","Marcus:male,Jerry:male,Melissa:female,Nancy:female,Sallie:female",,"{9: 0, 2: 1, 1: 2, 6: 3, 23: 4}",train
33,f4099ff8-6e40-4218-9770-97083fab8197,[James] has a daughter called [Margie].  [Maurine] is the niece of [Isabelle].  [Charles] is the grandfather of [Margie]. ,"('James', 'Charles')",How is [James] related to [Charles] ? ,father,"[""[Charles] is [James]'s father. ""]",[James] has a daughter called [Margie].  [Charles] is the grandfather of [Margie]. ,"[{('James', 'father', 'Charles'): [('James', 'daughter', 'Margie'), ('Margie', 'grandfather', 'Charles')]}]",daughter-grandfather,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['daughter', 'grandfather', 'neice']","(0, 2)","James:male,Margie:female,Charles:male,Isabelle:female,Maurine:female",,"{21: 0, 22: 1, 0: 2, 16: 3, 24: 4}",train
34,1bbc59e8-9805-438c-9c69-ff1c8d0c9e7c,[Marcus] is a son of [Jerry].  [Jerry] is a brother of [James].  [Maurine] is [Nancy]'s niece. ,"('James', 'Marcus')",Who is [Marcus] from the point of relation of [James] ? ,nephew,['[Marcus] is the nephew of [James]. '],[Jerry] is a brother of [James].  [Marcus] is a son of [Jerry]. ,"[{('James', 'nephew', 'Marcus'): [('James', 'brother', 'Jerry'), ('Jerry', 'son', 'Marcus')]}]",brother-son,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['brother', 'son', 'neice']","(0, 2)","James:male,Jerry:male,Marcus:male,Nancy:female,Maurine:female",,"{21: 0, 2: 1, 9: 2, 6: 3, 24: 4}",train
35,f000dd17-1575-4bd8-bf64-f700f5c22259,[Jermaine] is [Jerry]'s brother.  [Janice] is the aunt of [Katherine].  [Katherine] is a daughter of [Vickie]. ,"('Vickie', 'Janice')",How is [Vickie] related to [Janice] ? ,sister,"[""[Janice] is [Vickie]'s sister. ""]",[Katherine] is a daughter of [Vickie].  [Janice] is the aunt of [Katherine]. ,"[{('Vickie', 'sister', 'Janice'): [('Vickie', 'daughter', 'Katherine'), ('Katherine', 'aunt', 'Janice')]}]",daughter-aunt,task_4.2,"[(0, 1), (1, 2), (3, 4)]","['daughter', 'aunt', 'brother']","(0, 2)","Vickie:female,Katherine:female,Janice:female,Jerry:male,Jermaine:male",,"{11: 0, 12: 1, 5: 2, 2: 3, 4: 4}",train
