,id,story,query,text_query,target,text_target,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,syn_story,node_mapping,task_split
10,a58cd27f-ee25-4625-b06f-59a94d647efb,[Barbara] is [Ester]'s mother.  [Ester] is [Gene]'s mother.  [Sean] is a son of [Ester]. ,"('Gene', 'Barbara')",How is [Gene] related to [Barbara] ? ,grandmother,"[""[Barbara] is [Gene]'s grandmother. ""]",[Ester] is [Gene]'s mother.  [Barbara] is [Ester]'s mother. ,"[{('Gene', 'grandmother', 'Barbara'): [('Gene', 'mother', 'Ester'), ('Ester', 'mother', 'Barbara')]}]",mother-mother,task_3.2,"[(0, 1), (1, 2), (1, 3)]","['mother', 'mother', 'son']","(0, 2)","Gene:male,Ester:female,Barbara:female,Sean:male",,"{19: 0, 4: 1, 1: 2, 18: 3}",train
11,3bfc775a-3971-4f54-bb80-b53b20bdb38c,[Thomas] is a son of [Harvey].  [Robert] is the father of [Harvey].  [Harvey] is the father of [Angela]. ,"('Angela', 'Robert')",What is the family connection between [Angela] and [Robert] ? ,grandfather,"[""[Robert] is [Angela]'s grandfather. ""]",[Harvey] is the father of [Angela].  [Robert] is the father of [Harvey]. ,"[{('Angela', 'grandfather', 'Robert'): [('Angela', 'father', 'Harvey'), ('Harvey', 'father', 'Robert')]}]",father-father,task_3.2,"[(0, 1), (1, 2), (1, 3)]","['father', 'father', 'son']","(0, 2)","Angela:female,Harvey:male,Robert:male,Thomas:male",,"{8: 0, 2: 1, 0: 2, 9: 3}",train
12,09e0ef3e-b0ad-469a-a904-f42c9b2fcdd8,[William] is the father of [Gene].  [Gene] has a sister named [Pamela].  [Gene] is [Judith]'s husband. ,"('Judith', 'William')",Who is [William] from the point of relation of [Judith] ? ,father-in-law,['[William] is the father-in-law of [Judith]. '],[Gene] is [Judith]'s husband.  [William] is the father of [Gene]. ,"[{('Judith', 'father-in-law', 'William'): [('Judith', 'husband', 'Gene'), ('Gene', 'father', 'William')]}]",husband-father,task_3.2,"[(0, 1), (1, 2), (1, 3)]","['husband', 'father', 'sister']","(0, 2)","Judith:female,Gene:male,William:male,Pamela:female",,"{36: 0, 19: 1, 16: 2, 20: 3}",train
13,f1e4c9f7-e28f-4595-bbab-cd0a04248538,[Harvey] has a son called [Thomas].  [Ester] is a daughter of [Robert].  [Harvey] is a son of [Robert]. ,"('Robert', 'Thomas')","For [Robert], who is [Thomas] ? ",grandson,"[""[Thomas] is [Robert]'s grandson. ""]",[Harvey] is a son of [Robert].  [Harvey] has a son called [Thomas]. ,"[{('Robert', 'grandson', 'Thomas'): [('Robert', 'son', 'Harvey'), ('Harvey', 'son', 'Thomas')]}]",son-son,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['son', 'son', 'daughter']","(0, 2)","Robert:male,Harvey:male,Thomas:male,Ester:female",,"{0: 0, 2: 1, 9: 2, 4: 3}",train
14,1bffbc22-6974-4559-8306-548182c743c8,[Sean] is a son of [Ester].  [Ester] has a brother named [Harvey].  [Charles] is [Harvey]'s son. ,"('Ester', 'Charles')",Fill in the blanks : [Charles] is [Ester] 's _. ,nephew,"[""[Charles] is [Ester]'s nephew. ""]",[Ester] has a brother named [Harvey].  [Charles] is [Harvey]'s son. ,"[{('Ester', 'nephew', 'Charles'): [('Ester', 'brother', 'Harvey'), ('Harvey', 'son', 'Charles')]}]",brother-son,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['brother', 'son', 'son']","(0, 2)","Ester:female,Harvey:male,Charles:male,Sean:male",,"{4: 0, 2: 1, 7: 2, 18: 3}",train
15,6b48d197-68c9-4af1-8e5b-2d4324b1eec6,[Roy] is a son of [Samantha].  [Samantha] is [William]'s sister.  [Jessica] is [Samantha]'s daughter. ,"('William', 'Jessica')",Who is [Jessica] from the point of relation of [William] ? ,neice,['[Jessica] is the niece of [William]. '],[Samantha] is [William]'s sister.  [Jessica] is [Samantha]'s daughter. ,"[{('William', 'neice', 'Jessica'): [('William', 'sister', 'Samantha'), ('Samantha', 'daughter', 'Jessica')]}]",sister-daughter,task_3.2,"[(0, 1), (1, 2), (1, 3)]","['sister', 'daughter', 'son']","(0, 2)","William:male,Samantha:female,Jessica:female,Roy:male",,"{16: 0, 5: 1, 24: 2, 23: 3}",train
16,ca6d3395-3c77-4082-9e36-78ef1219267a,[Samantha] is the mother of [Lonnie].  [Harvey] is a brother of [Samantha].  [Lonnie] has a sister named [Sherrie]. ,"('Lonnie', 'Harvey')",Fill in the blanks : [Harvey] is [Lonnie] 's _. ,uncle,"[""[Harvey] is [Lonnie]'s uncle. ""]",[Samantha] is the mother of [Lonnie].  [Harvey] is a brother of [Samantha]. ,"[{('Lonnie', 'uncle', 'Harvey'): [('Lonnie', 'mother', 'Samantha'), ('Samantha', 'brother', 'Harvey')]}]",mother-brother,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['mother', 'brother', 'sister']","(0, 2)","Lonnie:male,Samantha:female,Harvey:male,Sherrie:female",,"{22: 0, 5: 1, 2: 2, 25: 3}",train
17,aacebd05-71ab-473d-a764-622830c8677d,[Lonnie] is [Jessica]'s brother.  [Roy] is [Samantha]'s son.  [Samantha] is [Jessica]'s mother. ,"('Jessica', 'Roy')","For [Jessica], who is [Roy] ? ",brother,['[Jessica] has a brother named [Roy]. '],[Samantha] is [Jessica]'s mother.  [Roy] is [Samantha]'s son. ,"[{('Jessica', 'brother', 'Roy'): [('Jessica', 'mother', 'Samantha'), ('Samantha', 'son', 'Roy')]}]",mother-son,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['mother', 'son', 'brother']","(0, 2)","Jessica:female,Samantha:female,Roy:male,Lonnie:male",,"{24: 0, 5: 1, 23: 2, 22: 3}",train
18,e1ea35a2-444a-4ef2-a176-dffe4aae4c6e,[Michele] has a brother named [Joseph].  [Stephen] is the father of [Michele].  [Arthur] has a sister named [Michele]. ,"('Arthur', 'Stephen')",Who is [Stephen] from the point of relation of [Arthur] ? ,father,"[""[Stephen] is [Arthur]'s father. ""]",[Arthur] has a sister named [Michele].  [Stephen] is the father of [Michele]. ,"[{('Arthur', 'father', 'Stephen'): [('Arthur', 'sister', 'Michele'), ('Michele', 'father', 'Stephen')]}]",sister-father,task_3.2,"[(0, 1), (1, 2), (1, 3)]","['sister', 'father', 'brother']","(0, 2)","Arthur:male,Michele:female,Stephen:male,Joseph:male",,"{13: 0, 12: 1, 11: 2, 15: 3}",train
19,593a55e8-e72a-4b7a-b15a-59757c48160d,[Roy] is a brother of [Lonnie].  [Samantha] is the mother of [Roy].  [Michael] is [Lonnie]'s father. ,"('Lonnie', 'Samantha')",Fill in the blanks : [Samantha] is [Lonnie] 's _. ,mother,['[Samantha] is the mother of [Lonnie]. '],[Roy] is a brother of [Lonnie].  [Samantha] is the mother of [Roy]. ,"[{('Lonnie', 'mother', 'Samantha'): [('Lonnie', 'brother', 'Roy'), ('Roy', 'mother', 'Samantha')]}]",brother-mother,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['brother', 'mother', 'father']","(0, 2)","Lonnie:male,Roy:male,Samantha:female,Michael:male",,"{22: 0, 23: 1, 5: 2, 21: 3}",train
20,a6c5132c-27e7-491d-ba36-6bf1ee6bae52,[Stephen] has a daughter called [Julia].  [Arthur] is [Stephen]'s son.  The husband of [Julia] is [Frank]. ,"('Stephen', 'Frank')",How are [Stephen] and [Frank] related to each other ? ,son-in-law,['[Stephen] has a son-in-law who is [Frank]. '],[Stephen] has a daughter called [Julia].  The husband of [Julia] is [Frank]. ,"[{('Stephen', 'son-in-law', 'Frank'): [('Stephen', 'daughter', 'Julia'), ('Julia', 'husband', 'Frank')]}]",daughter-husband,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['daughter', 'husband', 'son']","(0, 2)","Stephen:male,Julia:female,Frank:male,Arthur:male",,"{11: 0, 14: 1, 32: 2, 13: 3}",train
21,2012477f-a3c8-4d84-b7ba-11f86231a1a1,[Pamela] is [Ester]'s daughter.  [Gene] is a brother of [Linda].  [Linda] is a daughter of [Ester]. ,"('Ester', 'Gene')","For [Ester], who is [Gene] ? ",son,"[""[Gene] is [Ester]'s son. ""]",[Linda] is a daughter of [Ester].  [Gene] is a brother of [Linda]. ,"[{('Ester', 'son', 'Gene'): [('Ester', 'daughter', 'Linda'), ('Linda', 'brother', 'Gene')]}]",daughter-brother,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['daughter', 'brother', 'daughter']","(0, 2)","Ester:female,Linda:female,Gene:male,Pamela:female",,"{4: 0, 17: 1, 19: 2, 20: 3}",train
22,9c675ff7-b067-4a83-af76-78dea760aac6,[Thomas] is a brother of [Charles].  [Joan] is [Angela]'s mother.  [Angela] is [Charles]'s sister. ,"('Charles', 'Joan')",Fill in the blanks : [Joan] is [Charles] 's _. ,mother,"[""[Joan] is [Charles]'s mother. ""]",[Angela] is [Charles]'s sister.  [Joan] is [Angela]'s mother. ,"[{('Charles', 'mother', 'Joan'): [('Charles', 'sister', 'Angela'), ('Angela', 'mother', 'Joan')]}]",sister-mother,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['sister', 'mother', 'brother']","(0, 2)","Charles:male,Angela:female,Joan:female,Thomas:male",,"{7: 0, 8: 1, 6: 2, 9: 3}",train
23,95d986e1-88b7-4d6a-bf27-f7b462e3634f,[Samantha] is [William]'s sister.  [Sherrie] is a daughter of [Samantha].  [Lonnie] is [Samantha]'s son. ,"('William', 'Lonnie')",How are [William] and [Lonnie] related to each other ? ,nephew,['[Lonnie] is the nephew of [William]. '],[Samantha] is [William]'s sister.  [Lonnie] is [Samantha]'s son. ,"[{('William', 'nephew', 'Lonnie'): [('William', 'sister', 'Samantha'), ('Samantha', 'son', 'Lonnie')]}]",sister-son,task_3.2,"[(0, 1), (1, 2), (1, 3)]","['sister', 'son', 'daughter']","(0, 2)","William:male,Samantha:female,Lonnie:male,Sherrie:female",,"{16: 0, 5: 1, 22: 2, 25: 3}",train
24,f3c75589-51ba-4dd9-b55f-20b87165cd69,[Harvey] is the father of [Charles].  [Angela] has a brother named [Felipe].  [Charles] is [Angela]'s brother. ,"('Angela', 'Harvey')",What is the family connection between [Angela] and [Harvey] ? ,father,"[""[Harvey] is [Angela]'s father. ""]",[Charles] is [Angela]'s brother.  [Harvey] is the father of [Charles]. ,"[{('Angela', 'father', 'Harvey'): [('Angela', 'brother', 'Charles'), ('Charles', 'father', 'Harvey')]}]",brother-father,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['brother', 'father', 'brother']","(0, 2)","Angela:female,Charles:male,Harvey:male,Felipe:male",,"{8: 0, 7: 1, 2: 2, 10: 3}",train
25,babdad90-e562-4937-855b-3ed5920651b2,[Sean] is the husband of [Malia].  [Gene] is a brother of [Sean].  [William] is [Sean]'s father. ,"('Malia', 'William')","For [Malia], who is [William] ? ",father-in-law,"[""[William] is [Malia]'s father-in-law. ""]",[Sean] is the husband of [Malia].  [William] is [Sean]'s father. ,"[{('Malia', 'father-in-law', 'William'): [('Malia', 'husband', 'Sean'), ('Sean', 'father', 'William')]}]",husband-father,task_3.2,"[(0, 1), (1, 2), (1, 3)]","['husband', 'father', 'brother']","(0, 2)","Malia:female,Sean:male,William:male,Gene:male",,"{35: 0, 18: 1, 16: 2, 19: 3}",train
26,b2b8ea3e-d347-4757-83cc-824d06e09691,[Barbara] is the grandmother of [Michele].  [Michele] is [Nora]'s daughter.  [Nora] has a son called [Joseph]. ,"('Nora', 'Barbara')",How are [Nora] and [Barbara] related to each other ? ,mother,"[""[Barbara] is [Nora]'s mother. ""]",[Michele] is [Nora]'s daughter.  [Barbara] is the grandmother of [Michele]. ,"[{('Nora', 'mother', 'Barbara'): [('Nora', 'daughter', 'Michele'), ('Michele', 'grandmother', 'Barbara')]}]",daughter-grandmother,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['daughter', 'grandmother', 'son']","(0, 2)","Nora:female,Michele:female,Barbara:female,Joseph:male",,"{3: 0, 12: 1, 1: 2, 15: 3}",train
27,3ba31660-88c0-48ae-9640-661313f446b3,[Harvey] is [Charles]'s father.  [Michael] is a brother of [Harvey].  [Angela] is [Charles]'s sister. ,"('Charles', 'Michael')",Fill in the blanks : [Michael] is [Charles] 's _. ,uncle,"[""[Michael] is [Charles]'s uncle. ""]",[Harvey] is [Charles]'s father.  [Michael] is a brother of [Harvey]. ,"[{('Charles', 'uncle', 'Michael'): [('Charles', 'father', 'Harvey'), ('Harvey', 'brother', 'Michael')]}]",father-brother,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['father', 'brother', 'sister']","(0, 2)","Charles:male,Harvey:male,Michael:male,Angela:female",,"{7: 0, 2: 1, 21: 2, 8: 3}",train
28,e04c2fd9-bd69-4513-9c5c-e863d46d47dc,[Charles] is [Felipe]'s brother.  [Nora] is a sister of [Harvey].  [Harvey] is the father of [Felipe]. ,"('Felipe', 'Nora')",What is the family connection between [Felipe] and [Nora] ? ,aunt,['[Nora] is the aunt of [Felipe]. '],[Harvey] is the father of [Felipe].  [Nora] is a sister of [Harvey]. ,"[{('Felipe', 'aunt', 'Nora'): [('Felipe', 'father', 'Harvey'), ('Harvey', 'sister', 'Nora')]}]",father-sister,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['father', 'sister', 'brother']","(0, 2)","Felipe:male,Harvey:male,Nora:female,Charles:male",,"{10: 0, 2: 1, 3: 2, 7: 3}",train
29,82cb2237-ded6-4643-ace6-d3d63ac70979,[Ester] has a daughter called [Linda].  [William] is the father of [Linda].  [Barbara] is the grandmother of [Linda]. ,"('Ester', 'Barbara')",Fill in the blanks : [Barbara] is [Ester] 's _. ,mother,['[Barbara] is the mother of [Ester]. '],[Ester] has a daughter called [Linda].  [Barbara] is the grandmother of [Linda]. ,"[{('Ester', 'mother', 'Barbara'): [('Ester', 'daughter', 'Linda'), ('Linda', 'grandmother', 'Barbara')]}]",daughter-grandmother,task_3.2,"[(0, 1), (1, 2), (1, 3)]","['daughter', 'grandmother', 'father']","(0, 2)","Ester:female,Linda:female,Barbara:female,William:male",,"{4: 0, 17: 1, 1: 2, 16: 3}",train
30,b800f66d-e04f-42e9-bb49-b80f49b1770d,[Ester] is the aunt of [Lonnie].  [Lonnie] is a son of [Samantha].  [Michael] is the father of [Lonnie]. ,"('Samantha', 'Ester')","For [Samantha], who is [Ester] ? ",sister,['[Ester] is a sister of [Samantha]. '],[Lonnie] is a son of [Samantha].  [Ester] is the aunt of [Lonnie]. ,"[{('Samantha', 'sister', 'Ester'): [('Samantha', 'son', 'Lonnie'), ('Lonnie', 'aunt', 'Ester')]}]",son-aunt,task_3.2,"[(0, 1), (1, 2), (1, 3)]","['son', 'aunt', 'father']","(0, 2)","Samantha:female,Lonnie:male,Ester:female,Michael:male",,"{5: 0, 22: 1, 4: 2, 21: 3}",train
31,c988b69d-651f-4171-84c1-e1090ec07fdc,[Ester] has a daughter called [Linda].  [Ester] is [Gene]'s mother.  [William] is [Ester]'s husband. ,"('Gene', 'Linda')",Who is [Linda] from the point of relation of [Gene] ? ,sister,['[Gene] has a sister named [Linda]. '],[Ester] is [Gene]'s mother.  [Ester] has a daughter called [Linda]. ,"[{('Gene', 'sister', 'Linda'): [('Gene', 'mother', 'Ester'), ('Ester', 'daughter', 'Linda')]}]",mother-daughter,task_3.2,"[(0, 1), (1, 2), (1, 3)]","['mother', 'daughter', 'husband']","(0, 2)","Gene:male,Ester:female,Linda:female,William:male",,"{19: 0, 4: 1, 17: 2, 16: 3}",train
32,920c3e19-11f2-4259-a420-a2e585e20df8,[Nora] has a daughter called [Julia].  [Michele] has a brother named [Joseph].  [Nora] has a daughter called [Michele]. ,"('Nora', 'Joseph')",How is [Nora] related to [Joseph] ? ,son,['[Nora] has a son called [Joseph]. '],[Nora] has a daughter called [Michele].  [Michele] has a brother named [Joseph]. ,"[{('Nora', 'son', 'Joseph'): [('Nora', 'daughter', 'Michele'), ('Michele', 'brother', 'Joseph')]}]",daughter-brother,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['daughter', 'brother', 'daughter']","(0, 2)","Nora:female,Michele:female,Joseph:male,Julia:female",,"{3: 0, 12: 1, 15: 2, 14: 3}",train
33,15e79b72-0623-4d3a-8721-17bff12f4569,[Gene] is [Ester]'s son.  [Harvey] has a daughter called [Angela].  [Ester] has a brother named [Harvey]. ,"('Ester', 'Angela')",Fill in the blanks : [Angela] is [Ester] 's _. ,neice,['[Angela] is the niece of [Ester]. '],[Ester] has a brother named [Harvey].  [Harvey] has a daughter called [Angela]. ,"[{('Ester', 'neice', 'Angela'): [('Ester', 'brother', 'Harvey'), ('Harvey', 'daughter', 'Angela')]}]",brother-daughter,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['brother', 'daughter', 'son']","(0, 2)","Ester:female,Harvey:male,Angela:female,Gene:male",,"{4: 0, 2: 1, 8: 2, 19: 3}",train
34,4363494a-0d82-4b73-9d8a-ac177857ae56,[Lonnie] is [Sherrie]'s brother.  [Samantha] is [Sherrie]'s mother.  [Sherrie] is the wife of [Timothy]. ,"('Timothy', 'Samantha')",What is the family connection between [Timothy] and [Samantha] ? ,mother-in-law,"[""[Samantha] is [Timothy]'s mother-in-law. ""]",[Sherrie] is the wife of [Timothy].  [Samantha] is [Sherrie]'s mother. ,"[{('Timothy', 'mother-in-law', 'Samantha'): [('Timothy', 'wife', 'Sherrie'), ('Sherrie', 'mother', 'Samantha')]}]",wife-mother,task_3.2,"[(0, 1), (1, 2), (1, 3)]","['wife', 'mother', 'brother']","(0, 2)","Timothy:male,Sherrie:female,Samantha:female,Lonnie:male",,"{41: 0, 25: 1, 5: 2, 22: 3}",train
35,4c7d94a8-1962-4648-ac6b-52624784f4b2,[Samantha] is [Charles]'s aunt.  [Felipe] is [Joan]'s son.  [Charles] is [Joan]'s son. ,"('Joan', 'Samantha')",What is the family connection between [Joan] and [Samantha] ? ,sister,['[Joan] has a sister named [Samantha]. '],[Charles] is [Joan]'s son.  [Samantha] is [Charles]'s aunt. ,"[{('Joan', 'sister', 'Samantha'): [('Joan', 'son', 'Charles'), ('Charles', 'aunt', 'Samantha')]}]",son-aunt,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['son', 'aunt', 'son']","(0, 2)","Joan:female,Charles:male,Samantha:female,Felipe:male",,"{6: 0, 7: 1, 5: 2, 10: 3}",train
36,92b25621-f8cd-49b3-b4f0-8d6bc4608c29,[Harvey] is a brother of [William].  [Gene] is a son of [William].  [Harvey] has a daughter called [Angela]. ,"('William', 'Angela')",How is [William] related to [Angela] ? ,neice,"[""[Angela] is [William]'s niece. ""]",[Harvey] is a brother of [William].  [Harvey] has a daughter called [Angela]. ,"[{('William', 'neice', 'Angela'): [('William', 'brother', 'Harvey'), ('Harvey', 'daughter', 'Angela')]}]",brother-daughter,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['brother', 'daughter', 'son']","(0, 2)","William:male,Harvey:male,Angela:female,Gene:male",,"{16: 0, 2: 1, 8: 2, 19: 3}",train
37,ff1e65e0-ecb3-437d-a803-6e2c5f374e2c,[Samantha] is a sister of [Ester].  [Ester] is [Gene]'s mother.  [Pamela] is a sister of [Gene]. ,"('Gene', 'Samantha')",How are [Gene] and [Samantha] related to each other ? ,aunt,"[""[Samantha] is [Gene]'s aunt. ""]",[Ester] is [Gene]'s mother.  [Samantha] is a sister of [Ester]. ,"[{('Gene', 'aunt', 'Samantha'): [('Gene', 'mother', 'Ester'), ('Ester', 'sister', 'Samantha')]}]",mother-sister,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['mother', 'sister', 'sister']","(0, 2)","Gene:male,Ester:female,Samantha:female,Pamela:female",,"{19: 0, 4: 1, 5: 2, 20: 3}",train
38,734505c0-4774-4d7c-90d0-628be5b90eb9,[Harvey] is the father of [Thomas].  [Barbara] is the mother of [Harvey].  [Angela] is a sister of [Thomas]. ,"('Thomas', 'Barbara')",Who is [Barbara] from the point of relation of [Thomas] ? ,grandmother,"[""[Barbara] is [Thomas]'s grandmother. ""]",[Harvey] is the father of [Thomas].  [Barbara] is the mother of [Harvey]. ,"[{('Thomas', 'grandmother', 'Barbara'): [('Thomas', 'father', 'Harvey'), ('Harvey', 'mother', 'Barbara')]}]",father-mother,task_3.2,"[(0, 1), (1, 2), (0, 3)]","['father', 'mother', 'sister']","(0, 2)","Thomas:male,Harvey:male,Barbara:female,Angela:female",,"{9: 0, 2: 1, 1: 2, 8: 3}",train
